dx,dy,dz
0.753866,-0.589369,-0.290395
0.433199,0.025515,-0.900937
-0.813883,-0.065868,-0.577283
-0.098307,0.978671,-0.180383
-0.423327,0.870823,-0.249924
0.258274,0.342176,-0.903444
0.053954,-0.167421,-0.984408
-0.777460,-0.397288,-0.487564
-0.547741,-0.236448,-0.802541
-0.716974,-0.389366,-0.578223
-0.028832,-0.375289,-0.926459
-0.626118,0.685497,-0.371578
-0.930387,-0.101274,-0.352313
-0.269790,0.927403,-0.259107
0.631725,0.671888,-0.386640
-0.049726,0.848717,-0.526504
-0.474936,-0.057419,-0.878145
0.785653,0.478497,-0.392160
0.573436,0.104495,-0.812559
-0.493721,0.360102,-0.791559
-0.255422,0.186232,-0.948724
-0.527193,0.193356,-0.827454
-0.903930,0.102022,-0.415334
0.697482,0.415979,-0.583507
-0.545548,0.582083,-0.602957
0.440002,-0.827920,-0.347775
0.239401,-0.336016,-0.910923
0.431904,-0.506845,-0.746034
-0.295910,-0.681505,-0.669319
0.396401,0.601475,-0.693610
-0.918586,-0.146567,-0.367039
-0.071645,0.462558,-0.883690
-0.303727,-0.617863,-0.725255
0.570754,0.762801,-0.303931
-0.241044,-0.911746,-0.332590
-0.524541,-0.566068,-0.635943
-0.611917,-0.118547,-0.781987
-0.726552,0.178072,-0.663636
-0.691576,-0.605044,-0.394518
-0.378194,0.784319,-0.491744
0.922952,0.313652,-0.223118
0.822688,0.195337,-0.533881
0.763295,-0.350168,-0.542921
0.367932,-0.645953,-0.668858
0.092593,0.147690,-0.984690
0.800613,0.072308,-0.594802
0.422210,0.859341,-0.288570
0.608254,0.487268,-0.626575
0.323887,0.694094,-0.642908
0.657231,-0.564833,-0.499009
0.020777,-0.026200,-0.999441
0.508396,0.845004,-0.165837
-0.863617,-0.386382,-0.323844
0.031190,-0.287375,-0.957310
0.415615,-0.576554,-0.703456
-0.364649,-0.770493,-0.522850
-0.647755,-0.491243,-0.582318
-0.186622,0.621731,-0.760673
0.150930,0.940121,-0.305602
-0.082510,-0.777614,-0.623305
-0.739560,-0.150621,-0.656022
-0.124814,0.311744,-0.941933
0.757134,-0.480152,-0.442947
-0.441769,0.338125,-0.830970
0.140196,-0.194130,-0.970906
0.172434,-0.399946,-0.900172
-0.702529,-0.020007,-0.711374
-0.367687,0.783153,-0.501476
-0.552130,-0.630382,-0.545684
-0.003043,0.740236,-0.672340
0.131586,0.151656,-0.979635
-0.670533,0.670071,-0.318419
0.562421,-0.478555,-0.674290
-0.622946,0.392276,-0.676800
-0.602094,0.598602,-0.528355
-0.545638,-0.166629,-0.821288
0.627936,0.056911,-0.776181
0.408101,0.051031,-0.911509
0.150500,-0.951401,-0.268676
0.386124,0.818574,-0.425259
-0.421747,-0.047827,-0.905451
-0.234263,-0.780848,-0.579135
0.386928,0.233906,-0.891950
-0.238697,-0.456069,-0.857336
-0.258661,-0.935960,-0.238901
-0.446599,-0.880406,-0.159485
0.561910,-0.396937,-0.725740
-0.253307,-0.089193,-0.963265
0.174385,0.855575,-0.487423
-0.367272,0.716901,-0.592591
0.641475,-0.261620,-0.721155
-0.453611,-0.544330,-0.705650
0.440415,0.022149,-0.897521
-0.792817,0.169042,-0.585548
-0.017498,-0.613502,-0.789499
-0.150036,0.906735,-0.394109
0.805774,0.485967,-0.338472
0.228872,-0.021206,-0.973226
-0.259067,-0.764244,-0.590606
-0.757283,-0.633978,-0.156825
-0.152973,-0.966920,-0.204120
-0.431639,-0.347959,-0.832233
0.060811,0.384172,-0.921257
-0.752567,-0.108670,-0.649488
0.587909,-0.269611,-0.762675
-0.739304,0.602640,-0.300422
-0.559484,-0.719347,-0.411725
0.219971,0.409109,-0.885575
0.819630,0.090207,-0.565746
0.072988,-0.716205,-0.694062
0.091150,-0.951764,-0.292978
-0.756422,-0.069253,-0.650407
0.249383,-0.950229,-0.186742
-0.402877,-0.370657,-0.836841
0.761606,0.155105,-0.629205
-0.104858,0.519691,-0.847895
0.639488,0.309895,-0.703577
0.166636,0.661242,-0.731431
0.637580,-0.381737,-0.669155
0.650401,-0.025190,-0.759173
-0.622311,0.379618,-0.684558
0.789040,-0.095383,-0.606892
0.611178,-0.713439,-0.342733
-0.862833,-0.037138,-0.504122
-0.689681,-0.032419,-0.723387
-0.188214,0.018326,-0.981957
-0.291691,-0.745506,-0.599281
0.272349,0.672588,-0.688078
-0.275827,0.684093,-0.675231
-0.107548,0.182489,-0.977308
0.079547,-0.164333,-0.983192
-0.428645,-0.246347,-0.869239
-0.634793,-0.006264,-0.772657
-0.505240,-0.840887,-0.194014
0.723507,-0.671732,-0.159104
-0.020996,0.912193,-0.409222
-0.434302,-0.379135,-0.817091
0.592227,0.600928,-0.536798
0.863561,0.370506,-0.342034
-0.198740,0.489967,-0.848784
-0.157601,0.560851,-0.812778
0.076841,-0.231382,-0.969824
-0.520920,0.665693,-0.534318
0.007502,-0.303119,-0.952923
0.005072,0.508620,-0.860976
-0.656260,0.305368,-0.689980
0.773832,-0.579510,-0.255640
-0.529236,0.406571,-0.744721
0.128396,-0.931632,-0.339966
-0.823061,0.490758,-0.285880
0.417271,0.804880,-0.421964
-0.968260,-0.203161,-0.145595
0.323929,-0.770056,-0.549622
0.560165,-0.068713,-0.825526
-0.588886,-0.052489,-0.806510
0.010649,0.978598,-0.205505
-0.646805,-0.004307,-0.762643
-0.901747,0.344986,-0.260456
-0.218255,0.931529,-0.290893
-0.540328,-0.171496,-0.823793
-0.414397,-0.143518,-0.898709
-0.753638,-0.321384,-0.573361
0.203420,0.577394,-0.790719
0.511878,0.591711,-0.622783
-0.570326,0.471158,-0.672858
0.193645,0.384732,-0.902487
0.800199,-0.409028,-0.438609
0.157793,-0.654423,-0.739481
0.529657,-0.383123,-0.756757
-0.276961,-0.907662,-0.315345
-0.195852,-0.700508,-0.686244
0.350141,0.660274,-0.664409
-0.056301,-0.863468,-0.501252
0.459913,0.822918,-0.333596
-0.331450,-0.062731,-0.941385
0.290975,0.112274,-0.950120
-0.547093,0.235015,-0.803404
-0.433049,0.082099,-0.897624
0.138043,0.104706,-0.984876
-0.325197,0.857397,-0.398895
-0.828852,0.396556,-0.394650
0.449504,-0.525115,-0.722634
-0.079317,-0.668956,-0.739058
0.445038,-0.076428,-0.892244
-0.506605,-0.849596,-0.146755
0.049068,-0.007422,-0.998768
0.740970,0.065603,-0.668326
-0.459308,0.436925,-0.773391
-0.757455,-0.491230,-0.430064
0.890387,-0.313047,-0.330473
0.265991,-0.283824,-0.921245
0.187868,0.833850,-0.519038
-0.821752,-0.478158,-0.309983
-0.794079,-0.288955,-0.534737
0.440534,-0.715205,-0.542597
0.680304,-0.451782,-0.577131
0.197059,0.226246,-0.953929
-0.523824,-0.601323,-0.603339
-0.834608,-0.027706,-0.550147
0.025688,0.974415,-0.223285
-0.556776,0.804004,-0.208754
-0.697885,0.490039,-0.522319
-0.705325,-0.208065,-0.677662
-0.832435,-0.334477,-0.441788
0.462353,-0.817545,-0.343293
-0.812210,-0.478354,-0.333906
-0.057751,0.590992,-0.804608
0.180793,-0.349018,-0.919511
0.513856,0.402305,-0.757696
0.536969,0.466320,-0.703001
0.818741,-0.557882,-0.135763
0.095377,-0.499196,-0.861224
0.231135,0.378327,-0.896351
-0.615213,-0.267017,-0.741764
-0.162886,0.865541,-0.473611
-0.112097,-0.909103,-0.401207
0.487656,0.023947,-0.872707
-0.033953,0.687948,-0.724965
-0.485108,0.749338,-0.450736
-0.223761,0.877810,-0.423533
-0.423955,0.470500,-0.773881
0.008157,0.809225,-0.587443
-0.518385,-0.184531,-0.835000
0.064111,0.263518,-0.962522
0.680219,0.460241,-0.570508
-0.029397,0.956798,-0.289263
0.113614,-0.158876,-0.980740
0.220535,0.542491,-0.810598
0.157780,-0.784693,-0.599468
0.218881,-0.611436,-0.760419
0.877475,0.058930,-0.475988
0.813428,0.131158,-0.566685
-0.480059,-0.395540,-0.783002
-0.018764,-0.893533,-0.448605
-0.683638,-0.623322,-0.379616
0.738664,-0.362209,-0.568490
0.249968,0.896972,-0.364634
0.115996,-0.068425,-0.990890
0.261005,-0.720200,-0.642797
0.704652,0.602612,-0.374598
0.197422,0.093016,-0.975896
0.575537,0.167875,-0.800360
0.525357,-0.429395,-0.734588
-0.452702,-0.015458,-0.891528
-0.415406,-0.889112,-0.192138
-0.835551,-0.024443,-0.548868
-0.551376,0.433140,-0.713003
-0.740155,-0.403965,-0.537571
-0.938061,0.137302,-0.318102
-0.732845,-0.150211,-0.663607
-0.111405,-0.078953,-0.990634
0.065970,0.539999,-0.839076
0.252544,-0.779920,-0.572666
0.028943,0.391616,-0.919674
-0.529619,-0.279659,-0.800809
-0.547781,0.677980,-0.490183
-0.074648,-0.986065,-0.148675
0.225038,0.642556,-0.732448
0.182397,0.878338,-0.441875
-0.599070,0.743683,-0.296733
-0.270075,0.616097,-0.739922
-0.228011,0.865287,-0.446419
-0.933650,-0.215307,-0.286253
0.172833,0.899796,-0.400620
0.198375,-0.655747,-0.728453
0.566281,0.330033,-0.755251
0.653960,0.433672,-0.619891
-0.522665,0.347086,-0.778686
-0.412573,0.087451,-0.906717
-0.033264,0.710683,-0.702726
0.187997,-0.531503,-0.825931
-0.724637,-0.403719,-0.558491
-0.047305,0.734871,-0.676555
0.479969,0.572416,-0.664808
0.090650,-0.978232,-0.186665
0.145500,0.741007,-0.655544
0.182241,0.100539,-0.978100
-0.817653,0.548559,-0.174717
0.931935,0.217210,-0.290375
0.674085,-0.299368,-0.675269
-0.016204,0.855774,-0.517096
-0.085037,0.979351,-0.183411
-0.364494,-0.476405,-0.800114
-0.022847,-0.896273,-0.442913
-0.818010,0.521315,-0.243084
0.145808,-0.219216,-0.964720
0.356007,0.641312,-0.679689
0.835890,0.484665,-0.257659
0.944906,-0.156925,-0.287277
0.388002,-0.438227,-0.810809
0.111858,0.581397,-0.805894
0.647673,-0.461478,-0.606266
0.901001,0.238956,-0.362074
0.319401,0.807608,-0.495734
-0.398417,-0.606887,-0.687715
0.822768,0.198685,-0.532520
0.238556,0.749209,-0.617881
-0.129284,-0.443967,-0.886667
0.822801,-0.396861,-0.406816
-0.016643,-0.483196,-0.875354
0.077559,0.023261,-0.996716
0.772520,-0.232227,-0.591001
0.821857,0.514800,-0.243990
0.392108,0.800807,-0.452723
-0.931558,0.303160,-0.200733
-0.521079,0.099310,-0.847711
0.694967,0.139794,-0.705322
0.132184,0.628704,-0.766328
0.604366,0.096735,-0.790812
0.487688,0.463883,-0.739576
-0.214134,0.654161,-0.725410
0.349368,0.673352,-0.651566
-0.005968,0.881809,-0.471568
0.312880,0.030510,-0.949303
-0.395168,-0.525438,-0.753497
0.053800,0.088499,-0.994622
-0.589765,0.098578,-0.801536
0.407128,-0.543275,-0.734233
0.332695,-0.150160,-0.931003
0.140272,0.876441,-0.460624
-0.050943,0.709596,-0.702765
0.257131,0.762040,-0.594289
0.720256,0.612161,-0.326329
-0.725116,-0.602995,-0.332572
-0.865516,-0.231777,-0.444028
-0.432893,0.844105,-0.316370
0.296534,0.777288,-0.554879
-0.705845,0.667661,-0.236667
-0.759890,0.569508,-0.313413
0.674806,0.408211,-0.614817
-0.501845,0.780697,-0.372375
-0.162347,0.287676,-0.943868
-0.643762,-0.511044,-0.569565
-0.238358,-0.609879,-0.755800
-0.068109,-0.858007,-0.509102
-0.848393,-0.170738,-0.501076
0.107553,-0.569135,-0.815180
0.755153,-0.462004,-0.465076
-0.064211,0.187706,-0.980124
-0.692022,0.159684,-0.703993
0.538019,0.816823,-0.208172
0.675272,-0.378328,-0.633147
0.927222,-0.016601,-0.374143
-0.401452,0.904289,-0.145246
-0.703628,-0.607687,-0.368273
-0.648177,-0.277818,-0.709002
0.889357,0.387830,-0.242141
0.233087,-0.578489,-0.781679
0.680750,0.659446,-0.318920
0.291235,0.797430,-0.528477
0.363102,0.641374,-0.675867
-0.049086,0.869048,-0.492286
0.434518,-0.610435,-0.662241
0.169882,-0.722716,-0.669941
0.155753,-0.800361,-0.578933
0.107229,-0.146462,-0.983387
0.895600,-0.350213,-0.274320
-0.397609,-0.164952,-0.902606
0.492890,-0.271535,-0.826637
-0.366556,-0.652296,-0.663436
-0.175680,-0.928587,-0.326899
0.670867,-0.730946,-0.125120
-0.553448,0.034168,-0.832183
0.594905,0.009494,-0.803740
-0.543309,0.603297,-0.583822
0.138718,-0.917055,-0.373856
-0.047030,-0.685353,-0.726691
0.026156,0.565734,-0.824173
0.595734,-0.172341,-0.784474
-0.773961,0.516953,-0.365712
-0.407146,-0.701586,-0.584816
-0.873858,0.240975,-0.422259
0.532431,-0.189679,-0.824948
0.524515,0.600609,-0.603451
0.279767,0.083223,-0.956454
-0.859626,0.364023,-0.358510
0.375643,-0.151134,-0.914358
-0.690621,-0.073703,-0.719451
-0.644625,-0.741422,-0.186419
-0.609074,0.144659,-0.779810
-0.390364,-0.325637,-0.861148
-0.441438,0.562685,-0.698941
-0.479182,-0.052355,-0.876153
0.283157,-0.144095,-0.948187
-0.365349,-0.161665,-0.916725
-0.481201,0.053345,-0.874986
-0.136312,-0.387629,-0.911681
0.007682,0.168129,-0.985735
-0.466315,0.225787,-0.855319
-0.518628,-0.183966,-0.834974
0.113389,-0.759166,-0.640945
-0.379150,0.792647,-0.477448
-0.308286,-0.227937,-0.923582
-0.086906,-0.910062,-0.405258
-0.440536,-0.379934,-0.813374
0.367829,-0.743548,-0.558425
0.223137,0.326474,-0.918490
0.136323,-0.170646,-0.975857
-0.607620,-0.175448,-0.774607
-0.348903,0.036877,-0.936433
-0.177064,-0.459232,-0.870491
0.344652,-0.886420,-0.308990
0.705650,0.354426,-0.613547
0.430724,0.007720,-0.902451
0.181300,0.901981,-0.391869
0.903087,0.168782,-0.394901
0.495829,0.288878,-0.818965
-0.163150,-0.952099,-0.258629
0.835545,-0.355978,-0.418503
0.310549,0.912932,-0.264793
-0.103947,-0.166374,-0.980569
-0.310336,-0.545783,-0.778340
-0.484840,0.115363,-0.866961
-0.378645,0.629236,-0.678742
-0.067675,-0.695886,-0.714957
-0.223270,-0.822387,-0.523288
0.220535,0.550340,-0.805289
0.581267,-0.117819,-0.805138
0.736126,0.613272,-0.286386
-0.731873,0.457499,-0.505032
-0.667954,0.594477,-0.447698
0.017315,-0.558215,-0.829515
-0.056876,-0.246755,-0.967407
-0.800418,-0.301997,-0.517812
-0.569546,-0.809115,-0.144741
0.220889,0.631108,-0.743580
0.081138,-0.920020,-0.383380
0.011997,0.176900,-0.984156
-0.889031,0.041109,-0.455998
0.643164,-0.726367,-0.242345
-0.928655,-0.068380,-0.364589
-0.257402,0.063008,-0.964248
-0.300706,0.786863,-0.538908
0.286034,-0.786290,-0.547661
0.014577,0.748681,-0.662770
-0.406570,-0.283955,-0.868372
0.155307,0.621830,-0.767598
0.545953,0.558085,-0.624881
-0.176261,-0.251916,-0.951562
0.481441,-0.697519,-0.530736
-0.206831,0.236775,-0.949294
0.057480,0.827070,-0.559152
-0.610792,0.567147,-0.552520
-0.325055,0.372116,-0.869407
0.649545,-0.265624,-0.712415
0.920583,0.342533,-0.187610
0.346006,-0.782129,-0.518222
0.014253,0.736677,-0.676095
0.466352,0.862065,-0.198393
-0.438038,0.868261,-0.232907
0.924453,-0.043802,-0.378771
-0.860026,-0.227327,-0.456813
0.096248,0.751333,-0.652867
-0.937159,-0.220001,-0.270802
0.744769,-0.591971,-0.308041
-0.882663,0.065850,-0.465370
0.010768,0.846921,-0.531610
-0.551172,-0.681383,-0.481587
0.247895,-0.918660,-0.307592
-0.309416,0.426242,-0.850047
0.862971,0.318944,-0.391862
-0.138075,-0.522315,-0.841500
-0.860804,-0.430705,-0.271126
-0.755415,0.175886,-0.631199
-0.439066,-0.102382,-0.892602
0.829979,0.499189,-0.248886
-0.443012,0.504485,-0.741104
0.928887,0.208586,-0.306039
0.258056,0.487986,-0.833833
0.085480,0.851040,-0.518096
-0.079781,0.290199,-0.953635
-0.668341,-0.367098,-0.646962
0.506928,0.849208,-0.147884
0.544974,0.469480,-0.694689
0.685657,0.150765,-0.712140
-0.745668,0.544642,-0.383854
0.638541,-0.023834,-0.769219
-0.087035,0.327719,-0.940758
-0.385925,-0.072286,-0.919694
-0.114795,0.887083,-0.447109
0.540494,0.694619,-0.474733
-0.226905,-0.595979,-0.770275
0.786321,0.154916,-0.598080
-0.391542,0.694277,-0.603882
0.045826,-0.167496,-0.984807
-0.419303,0.881442,-0.217357
0.077649,0.370622,-0.925532
0.946941,0.124768,-0.296201
-0.465976,0.394304,-0.792080
0.777802,0.189608,-0.599227
-0.230302,-0.770367,-0.594555
-0.612665,-0.301243,-0.730681
-0.551958,0.499805,-0.667486
0.300457,-0.931570,-0.204701
0.296648,0.950198,-0.095514
-0.561687,0.388124,-0.730662
0.870477,-0.307404,-0.384412
0.532173,0.102898,-0.840359
-0.068647,0.602830,-0.794911
0.714711,-0.592780,-0.371214
-0.192720,0.878205,-0.437738
-0.458929,0.752684,-0.472072
-0.403078,0.347967,-0.846432
-0.522895,-0.269500,-0.808672
-0.685932,-0.450138,-0.571728
0.321367,-0.628162,-0.708615
-0.147616,0.734286,-0.662596
0.539875,-0.678317,-0.498418
0.751215,0.348198,-0.560744
-0.317146,0.541020,-0.778920
-0.361378,-0.829314,-0.426197
-0.144364,-0.946663,-0.288077
-0.747619,-0.327744,-0.577624
-0.573181,-0.775771,-0.263900
-0.702960,-0.430527,-0.566122
0.196740,0.874450,-0.443431
-0.301400,0.830153,-0.469046
-0.228296,0.929721,-0.288963
0.280454,-0.427610,-0.859357
0.822398,0.469573,-0.321190
0.312619,-0.624848,-0.715426
-0.027285,0.140495,-0.989705
-0.032128,-0.229270,-0.972832
0.282239,-0.132083,-0.950208
0.880796,-0.226510,-0.415802
0.322500,0.582569,-0.746061
-0.330961,-0.260803,-0.906888
-0.425341,-0.867940,-0.256448
0.542251,0.787008,-0.294251
-0.670367,0.099474,-0.735332
0.549484,-0.565283,-0.615241
0.816006,0.300777,-0.493626
0.654699,0.711123,-0.256268
-0.445382,0.670253,-0.593629
0.528407,-0.416551,-0.739778
0.208956,-0.110086,-0.971709
-0.760966,0.555039,-0.335950
0.220191,0.824056,-0.521964
0.206970,-0.399053,-0.893264
-0.469225,-0.670328,-0.574881
-0.608879,-0.396640,-0.686981
0.184676,0.656243,-0.731601
0.203183,-0.598063,-0.775266
-0.365949,0.565748,-0.738925
0.850459,0.023038,-0.525537
0.613482,0.688772,-0.386307
0.102390,0.921972,-0.373476
0.735223,-0.599250,-0.316774
0.039468,-0.578894,-0.814447
-0.773090,0.020288,-0.633972
0.276563,-0.777909,-0.564243
0.412340,0.500103,-0.761494
-0.035139,0.533749,-0.844912
0.230582,0.307886,-0.923059
-0.391812,0.751839,-0.530304
0.412028,0.884470,-0.218966
0.103263,-0.555393,-0.825151
-0.657443,-0.595444,-0.461751
-0.342900,0.054002,-0.937818
0.146548,0.914040,-0.378226
-0.602324,0.595933,-0.531102
-0.191888,0.469263,-0.861958
0.380317,0.779180,-0.498235
0.016380,-0.500302,-0.865696
0.163046,0.140458,-0.976569
-0.224001,-0.360977,-0.905273
0.373000,0.211841,-0.903324
-0.790316,0.454402,-0.410998
-0.202801,0.556295,-0.805858
-0.352282,0.037392,-0.935147
0.697298,0.554368,-0.454370
-0.515297,0.392320,-0.761941
0.535461,-0.392009,-0.748071
0.481412,0.205434,-0.852079
0.572142,0.785463,-0.236012
-0.559333,-0.752044,-0.348679
-0.101795,-0.574469,-0.812172
0.387195,-0.561831,-0.731045
-0.722233,0.572305,-0.388390
-0.759708,0.597935,-0.255571
-0.263407,-0.586334,-0.766048
-0.436874,-0.586986,-0.681607
-0.705554,-0.096169,-0.702100
-0.837937,0.439029,-0.324215
0.763554,-0.491705,-0.418583
0.564907,-0.328195,-0.757079
0.522577,0.228172,-0.821493
-0.403529,-0.675303,-0.617357
-0.502276,-0.274445,-0.820000
-0.662154,0.465653,-0.587127
0.441065,0.198597,-0.875226
-0.050461,-0.012532,-0.998647
-0.191108,-0.798686,-0.570595
-0.605050,0.471583,-0.641502
-0.193334,0.331880,-0.923297
0.413440,-0.184749,-0.891592
-0.380475,0.180889,-0.906928
-0.963149,0.126696,-0.237262
0.391105,-0.699669,-0.597913
0.374214,0.725932,-0.577050
0.766772,0.506931,-0.393804
0.101138,0.304084,-0.947261
-0.387501,-0.001295,-0.921869
-0.652239,-0.373714,-0.659486
0.108161,0.916511,-0.385109
0.408319,-0.394711,-0.823091
0.304598,0.362204,-0.880925
0.630056,0.156186,-0.760681
0.374915,-0.162502,-0.912706
0.012627,0.640899,-0.767521
0.343731,-0.060929,-0.937089
-0.146666,-0.531109,-0.834513
-0.157096,-0.971351,-0.178320
0.031203,-0.824529,-0.564959
0.080839,0.589871,-0.803441
-0.060972,0.715291,-0.696162
-0.077780,-0.118344,-0.989922
0.254909,0.926921,-0.275388
-0.271626,-0.655832,-0.704346
-0.216717,-0.564199,-0.796689
0.327691,0.417773,-0.847399
0.081304,0.871365,-0.483852
-0.528405,0.822421,-0.210740
0.598293,0.769738,-0.222597
-0.800189,0.293242,-0.523170
0.823235,0.495927,-0.276298
-0.211940,0.694478,-0.687591
-0.120501,-0.120854,-0.985329
-0.631690,-0.730886,-0.258405
0.223689,-0.241413,-0.944290
0.189282,0.732764,-0.653628
-0.751296,0.212674,-0.624759
-0.521768,-0.407180,-0.749642
-0.945933,0.234441,-0.224162
0.020264,0.238445,-0.970945
-0.683880,0.051514,-0.727774
0.180176,0.050913,-0.982316
0.699291,-0.056383,-0.712610
0.928885,0.037554,-0.368459
0.044868,0.626580,-0.778065
-0.293598,0.017076,-0.955776
-0.320427,-0.246933,-0.914522
-0.766765,-0.608854,-0.203392
0.974234,-0.111716,-0.195926
0.361329,-0.629700,-0.687691
-0.490773,-0.704689,-0.512401
-0.097572,0.759162,-0.643547
-0.127768,0.197296,-0.971982
0.406118,0.541131,-0.736373
-0.510581,-0.325604,-0.795794
-0.357652,0.902074,-0.241551
-0.113257,0.593694,-0.796681
0.057797,0.045571,-0.997288
-0.176870,0.305991,-0.935461
-0.703562,0.371105,-0.606037
-0.694312,0.041114,-0.718499
-0.695671,-0.379991,-0.609630
-0.505652,-0.328158,-0.797890
-0.448906,-0.147896,-0.881255
0.552557,0.354210,-0.754464
-0.466215,0.177311,-0.866720
-0.441906,0.308185,-0.842461
0.789629,0.403760,-0.462021
0.116639,0.430550,-0.894999
-0.846881,0.118694,-0.518368
-0.267156,-0.930464,-0.250729
-0.652080,0.450349,-0.609900
-0.644900,0.271144,-0.714552
0.486212,-0.391847,-0.781060
-0.237333,-0.743612,-0.625072
0.002683,-0.599664,-0.800248
0.596457,0.533455,-0.599721
0.590850,0.258179,-0.764356
0.162738,0.218156,-0.962250
-0.606311,0.715806,-0.346423
-0.736132,-0.111885,-0.667527
0.673975,-0.671339,-0.308319
-0.183735,-0.776519,-0.602710
-0.115808,0.688373,-0.716053
0.384656,-0.150213,-0.910756
0.584177,-0.524354,-0.619508
0.152842,-0.036345,-0.987582
-0.229779,0.799464,-0.555031
0.128236,0.207615,-0.969769
-0.199887,-0.081445,-0.976428
-0.520049,-0.126144,-0.844771
0.519440,0.308110,-0.797026
-0.526437,0.208553,-0.824239
0.087696,-0.605837,-0.790741
-0.186708,0.503139,-0.843796
-0.856921,-0.045021,-0.513478
-0.092039,-0.292530,-0.951817
0.142643,0.575844,-0.805019
0.603614,0.786622,-0.129905
-0.191407,-0.493623,-0.848351
-0.969150,0.134846,-0.206314
-0.604023,-0.610295,-0.512539
0.342521,0.386174,-0.856475
0.884915,0.125661,-0.448481
0.619622,0.378503,-0.687608
-0.056872,-0.010252,-0.998329
0.462578,-0.448901,-0.764533
0.029123,0.611169,-0.790965
-0.754167,-0.013856,-0.656537
0.060999,0.260849,-0.963451
-0.739893,-0.404395,-0.537609
0.851719,-0.246097,-0.462613
-0.119833,-0.744843,-0.656390
0.410773,0.854407,-0.318205
0.202535,0.457272,-0.865957
-0.021783,0.518364,-0.854882
0.603033,-0.721279,-0.340746
-0.945475,0.136874,-0.295538
-0.107737,0.157858,-0.981567
-0.277196,-0.194076,-0.941009
-0.402105,0.885610,-0.232394
0.557022,-0.519817,-0.647701
-0.279066,0.762534,-0.583664
-0.880698,0.104826,-0.461934
-0.110749,0.213927,-0.970551
-0.908875,0.054708,-0.413465
-0.840293,-0.488782,-0.234521
-0.906455,-0.170861,-0.386193
0.738582,-0.071366,-0.670375
-0.330053,-0.874778,-0.354724
0.373478,-0.057317,-0.925867
-0.177336,0.540647,-0.822346
-0.182137,-0.937871,-0.295338
-0.126560,-0.170828,-0.977139
0.403929,-0.885454,-0.229811
-0.428646,-0.885628,-0.178678
-0.867997,-0.282955,-0.408065
0.599327,-0.532204,-0.597969
-0.783786,0.054878,-0.618601
0.764075,-0.538061,-0.355921
-0.490258,0.744599,-0.453012
-0.554893,0.524230,-0.645970
-0.337521,0.299482,-0.892407
0.510048,-0.151378,-0.846721
-0.918468,0.116158,-0.378052
0.649472,-0.683023,-0.334165
0.452347,0.559750,-0.694307
-0.087826,0.364339,-0.927116
0.440456,0.218529,-0.870772
0.514760,-0.547178,-0.660014
-0.839692,0.341604,-0.422165
-0.292894,0.592732,-0.750255
0.944864,-0.296244,-0.139541
0.437520,0.092951,-0.894392
-0.376154,0.678826,-0.630638
0.240290,-0.286222,-0.927544
-0.687520,-0.533049,-0.493128
-0.284765,-0.478464,-0.830651
-0.759183,0.476008,-0.443911
0.163915,0.943429,-0.288225
-0.788990,0.376775,-0.485319
0.955435,0.113908,-0.272340
-0.403644,-0.342997,-0.848189
-0.136038,-0.495515,-0.857880
0.245877,-0.286971,-0.925847
0.397832,0.590285,-0.702348
-0.655133,0.733560,-0.180808
0.525379,-0.192756,-0.828747
0.543407,0.115831,-0.831440
-0.664787,-0.047790,-0.745503
0.331019,-0.066191,-0.941300
-0.395185,0.416270,-0.818870
-0.080674,0.958312,-0.274097
-0.323171,0.760230,-0.563569
-0.073731,-0.571665,-0.817167
-0.352609,0.319727,-0.879455
-0.150165,0.661700,-0.734578
-0.608493,0.733327,-0.303262
0.591948,0.263165,-0.761802
0.386234,0.407596,-0.827459
0.125754,-0.937265,-0.325145
-0.912750,-0.157876,-0.376779
-0.206510,0.289373,-0.934675
-0.254732,0.249616,-0.934239
0.918773,-0.293496,-0.264037
0.092758,-0.764070,-0.638431
-0.038355,-0.823657,-0.565790
-0.568575,0.685473,-0.454808
-0.240619,0.822264,-0.515737
-0.333123,-0.130400,-0.933823
-0.080408,-0.966845,-0.242373
0.545836,0.789333,-0.281098
-0.181648,-0.798581,-0.573823
0.487234,0.759161,-0.431599
-0.024382,0.042995,-0.998778
0.895904,0.204507,-0.394377
0.215314,0.878890,-0.425667
0.749534,0.624392,-0.219849
0.418903,0.549538,-0.722861
0.447112,0.365604,-0.816348
0.661276,-0.637006,-0.396153
0.801379,0.338645,-0.493063
-0.362753,-0.690052,-0.626289
0.011420,0.969701,-0.244027
0.903304,0.395175,-0.166970
0.599622,-0.243758,-0.762257
0.380425,0.286715,-0.879245
-0.857498,0.454828,-0.240475
0.588227,-0.187269,-0.786714
0.957854,-0.196367,-0.209657
-0.488045,0.671565,-0.557506
0.813324,0.184280,-0.551856
-0.730260,-0.241313,-0.639131
0.130684,0.714823,-0.686986
-0.307408,0.322678,-0.895198
0.033806,-0.624143,-0.780578
0.436245,-0.864843,-0.248468
-0.005727,0.741795,-0.670602
0.361475,0.036406,-0.931671
-0.129522,0.362407,-0.922976
0.764851,0.614312,-0.193971
-0.637589,-0.016497,-0.770200
-0.361446,0.898409,-0.249437
-0.284279,0.039858,-0.957913
0.202354,0.497596,-0.843475
0.435956,-0.653115,-0.619179
0.768604,-0.363241,-0.526596
-0.085230,0.395348,-0.914569
0.203504,0.077140,-0.976030
